Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6dZCuf6SGn2rh9q94JBLlv,"Idhu Varai","Goa (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Ajesh,Andrea Jeremiah",2010-01-01,284480,63,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-26T15:04:23Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.67,0.517,5,-6.963,0,0.039,0.481,0.0000249,0.217,0.615,77.514,4
spotify:track:5jXrULyYKHjkAMk4TXZFoG,"Kaadhal Endral","Goa (Original Motion Picture Soundtrack)","Yuvan Shankar Raja",2010-01-01,87133,58,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-26T15:04:43Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.638,0.324,0,-7.787,0,0.0321,0.923,0.0000335,0.151,0.446,129.932,4
spotify:track:5JZGFSGzpRkEksBPu8n1kY,"Edhirthu Nill","Biriyani (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,G. V. Prakash,D. Imman,Vijay Antony,Thaman S",2013-08-21,261346,53,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-26T15:07:19Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,kannada pop","Sony Music Entertainment India Pvt. Ltd.",0.795,0.755,6,-6.031,0,0.0441,0.281,0.00000109,0.047,0.606,123.962,4
spotify:track:0TKh7b5rpmvydOl9FvSyXL,"Nahna Na Nah","Biriyani (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Devan Ekambaram",2013-08-21,267640,47,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-26T15:07:43Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.803,0.594,8,-6.202,1,0.0381,0.223,0.00387,0.0767,0.593,92.007,4
spotify:track:2GYzXSeNa3Y0BfIfS1VJj3,"Yaen Ennai Pirindhaai","Adithya Varma","Sid Sriram",2019-08-16,198250,64,false,3155s6pn5xsulgsdviduzsd5n33a,2020-01-30T16:23:29Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.563,0.432,1,-7.862,1,0.0278,0.818,0.00000761,0.119,0.348,76.499,4
spotify:track:5JnXwEckWO0oFijOyTZDLf,"Inkem Inkem Inkem Kaavaale","Geetha Govindam","Sid Sriram",2018,266715,66,false,3155s6pn5xsulgsdviduzsd5n33a,2020-02-05T23:38:21Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.811,0.537,4,-5.508,1,0.0478,0.412,0.0000013,0.083,0.57,136.943,4
spotify:track:37LmFlPnpsBISJjNvqbUkT,"Yenti Yenti","Geetha Govindam","Chinmayi",2018,199200,55,false,3155s6pn5xsulgsdviduzsd5n33a,2020-02-05T23:38:30Z,"tollywood,tamil pop,telugu pop,kollywood,marathi pop,bollywood,hindi pop","Aditya Music",0.742,0.541,2,-6.735,1,0.0455,0.223,0.000208,0.0888,0.48,75.021,4
spotify:track:6obKaXHU2avqfLZFPjGm4K,"Vachindamma","Geetha Govindam","Sid Sriram",2018,250402,57,false,3155s6pn5xsulgsdviduzsd5n33a,2020-02-05T23:38:36Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.822,0.6,3,-6.308,1,0.0326,0.487,0.0000174,0.104,0.796,123.922,4
spotify:track:3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From Fifty Shades Of Grey","Delirium (Deluxe)","Ellie Goulding",2015-11-06,252534,79,false,3155s6pn5xsulgsdviduzsd5n33a,2020-02-18T16:49:55Z,"","Polydor Records",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4
spotify:track:5BYyEjrCDVqtppYcxsXqZs,"Pogadhe","Deepavali (Original Motion Picture Soundtrack)","Yuvan Shankar Raja",2007-01-05,330400,0,false,3155s6pn5xsulgsdviduzsd5n33a,2020-03-17T17:50:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Ayngaran",0.655,0.518,4,-8.084,1,0.0349,0.724,0.0000028,0.145,0.122,80.152,4
